protocol_id,x,elem_id,text,segmentation,seg_type,speaker,comments,facs,github,checked
prot-1877--ak--56,31,i-M6xiu8EqCLjVWqDGnzgAaD,Måndagen den 7 ,note,margin,,,https://betalab.kb.se/prot-1877--ak--56/prot_1877__ak__56-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--56.xml#L2240,True
prot-1877--ak--56,31,i-8MJeWSrMBJVWy7khcLW6Nv,— en fråga som ,u,,Q6184928,,https://betalab.kb.se/prot-1877--ak--56/prot_1877__ak__56-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--56.xml#L2244,True
prot-1877--ak--56,31,i-BvRok5SBppwtvB5sDtGMTy,Herr Lyttkens:,note,intro,,,https://betalab.kb.se/prot-1877--ak--56/prot_1877__ak__56-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--56.xml#L2277,True
prot-1877--ak--56,31,i-8dvKa8zSStcdHGMrkXjod8,Då Fredrik den ,u,,Q5969081,,https://betalab.kb.se/prot-1877--ak--56/prot_1877__ak__56-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--56.xml#L2281,True
prot-1877--ak--56,31,i-Wjq82ouf53y6ofhGGeogDd,N:o 56.,note,margin,,,https://betalab.kb.se/prot-1877--ak--56/prot_1877__ak__56-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--56.xml#L2301,True
prot-1877--ak--56,31,i-JKdMXDMQnpM9rf46wK5uob,Om Kongl. hojst,note,margin,,,https://betalab.kb.se/prot-1877--ak--56/prot_1877__ak__56-030.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--56.xml#L2304,True
prot-1877--ak--62,35,i-PSPVrkhaBBHkpVBTrxN1hg,Tisdagen den 15,note,margin,,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2766,True
prot-1877--ak--62,35,i-AMeQgtTqRVJ5asBXKmTYsT,taga förändring,u,,Q5573272,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2770,True
prot-1877--ak--62,35,i-HG2xn5oizisc6YGBxsinWo,Frågan gäller j,u,,Q5573272,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2776,True
prot-1877--ak--62,35,i-4knud7JJhtBsw37g3DqRFL,Då jag nu har o,u,,Q5573272,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2802,True
prot-1877--ak--62,35,i-8YhFU1ZYvjVsmVzGtXpKq8,Slutligen vill ,u,,Q5573272,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2811,True
prot-1877--ak--62,35,i-bPj18ZB4QJ4Nh2gWgdR3M,Herr Statsrådet,u,,Q2291097,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2819,True
prot-1877--ak--62,35,i-NXAdN24KzcELcZKiHV5tQE,Kongl. Maj:ts n,u,,Q2291097,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2822,True
prot-1877--ak--62,35,i-5hFc3rAw6dmu2zJ42Shfrb,«Då jordlägenhe,u,,Q2291097,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2829,True
prot-1877--ak--62,35,i-WcUZan9LnwBmjccDhm4DMV,"N:o 62,",note,margin,,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2839,True
prot-1877--ak--62,35,i-2pELBiwjo7rAXtffrwHVnG,Angående förval,note,margin,,,https://betalab.kb.se/prot-1877--ak--62/prot_1877__ak__62-034.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--62.xml#L2842,True
prot-1877--ak--8,6,i-JTXmoVge5VGZBkxRavChUe,N:o 8.,note,margin,,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L468,True
prot-1877--ak--8,6,i-MsKoU63m2dg5TtoySW4FrP,Om förhöjning,note,margin,,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L471,True
prot-1877--ak--8,6,i-LPk7dXFfbgPv32X7qzGyS,af arfvodet för,note,margin,,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L474,True
prot-1877--ak--8,6,i-8vgoZFfYxMzuf5cEFY8DN,Riksgäldsfullmä,note,margin,,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L477,True
prot-1877--ak--8,6,i-29ABZae1oWHXGxgneKDR3h,6 Lördagen den ,note,margin,,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L480,True
prot-1877--ak--8,6,i-41Kcn7RNEyYsczSyr9ygfb,"svarta målning,",u,,,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L484,True
prot-1877--ak--8,6,i-Dmbex2suq5P5PEU43GDnAr,Herr Rydin:,note,intro,,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L489,True
prot-1877--ak--8,6,i-152RruEVwPsQwdPCN3A7Y4,Med anledning a,u,,Q6085569,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L493,True
prot-1877--ak--8,6,i-5Vn11S5ijdpxkP4ggL8fxJ,Herr Carl Ifvar,note,intro,,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L521,True
prot-1877--ak--8,6,i-SPaxLzNN5guCfbV63NbFpx,I visst hänseen,u,,Q5822171,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L525,True
prot-1877--ak--8,6,i-yEqSANPRfEHF5SCkMXV8w,Jag kan icke ne,u,,Q5822171,,https://betalab.kb.se/prot-1877--ak--8/prot_1877__ak__8-005.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--ak--8.xml#L545,True
prot-1877--fk--25,28,i-L1jcsFsVo6Nqveum2h2NRA,N:o 23.,note,margin,,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2337,True
prot-1877--fk--25,28,i-TvdurgJ6fTU4V4e57W51Dm,28 Lördagen den,note,margin,,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2340,True
prot-1877--fk--25,28,i-Ke7gHiRPw5kVeKpbqi6H8L,Förslag till la,"note, seg",,,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2344,True
prot-1877--fk--25,28,i-CNUu41yurknPLVyehWXRnf,till skrift. (F,note,margin,,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2350,True
prot-1877--fk--25,28,i-VhoodC5ZmXVp3D5xHi6LW4,rätt att uppför,u,,Q5754375,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2354,True
prot-1877--fk--25,28,i-VYG2TKtLCp16uWDaREfyeM,Herr Widén:,note,intro,,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2364,True
prot-1877--fk--25,28,i-YaXb1A1fKo3A7YiG7V71AL,Jag kan icke fö,u,,Q6240068,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2368,True
prot-1877--fk--25,28,i-XRc1FaSLLoUFsphDXtS5Ke,Jag yrkar derfö,u,,Q6240068,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2381,True
prot-1877--fk--25,28,i-3qww6yfuQpHqziFkbsF7WY,Sedan öfverlägg,note,inline,,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2384,True
prot-1877--fk--25,28,i-J3onwFGQqhqTGim3Jyf9Kk,Svarades ja.,note,inline,,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2390,True
prot-1877--fk--25,28,i-MQRVcczs4SzVex42gJV2iQ,"Efter förmälan,",note,inline,,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2393,True
prot-1877--fk--25,28,i-VdRTn9GCcQz7PgRmnwAFFz,Efter att vidar,note,inline,,,https://betalab.kb.se/prot-1877--fk--25/prot_1877__fk__25-027.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1877/prot-1877--fk--25.xml#L2407,True
prot-1878--ak--17,1,i-DqhtWiYjAoXaU1cRtywXnN,RIKSDAGENS PROT,note,head,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L62,True
prot-1878--ak--17,1,i-Vo1xRRks18RxQ8nqo9nfFr,Onsdagen den 6 ,note,margin,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L65,True
prot-1878--ak--17,1,i-6QxiTz14vCXEHM41C2mnTF,§ 1.,note,head,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L70,True
prot-1878--ak--17,1,i-T75VTUUps6n4suvN9yP47P,Justerades de i,note,inline,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L73,True
prot-1878--ak--17,1,i-NcwjbxGimF836XyrHdN6Zh,§ 2. Föredrogos,note,inline,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L79,True
prot-1878--ak--17,1,i-TojmSXSypYCwZNvwfU2NeC,Andra Kammarens,note,inline,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L84,True
prot-1878--ak--17,1,i-8dbDExmxL9DF5XSp9kzhJH,Andra Kammarens,note,inline,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L88,True
prot-1878--ak--17,1,i-HJ4Z1FUtDJ72PXjnFfyhGw,§ 3.,note,head,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L94,True
prot-1878--ak--17,1,i-EENCSCsFkie8QQ28RW6B2M,Föredrogs och l,note,inline,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L97,True
prot-1878--ak--17,1,i-TqM3NcpsF7e1bqdot9zgii,§ 4.,note,head,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L104,True
prot-1878--ak--17,1,i-5yaQmAPq5kPuhMKtKCaCYE,Föredrogs Andra,note,inline,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L107,True
prot-1878--ak--17,1,i-2AhXK8v7m5WRSprAJwLmHw,Andra Kammarens,note,margin,,,https://betalab.kb.se/prot-1878--ak--17/prot_1878__ak__17-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--17.xml#L113,True
prot-1878--ak--18,1,i-GMUAcsjmVyesnNFNGJaw2m,RIKSDAGENS PROT,note,inline,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L62,True
prot-1878--ak--18,1,i-CwZW7eBvSBS4kRLnYe5U4H,1878. Andra Kam,note,inline,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L65,True
prot-1878--ak--18,1,i-XtxauutQ9N92mfGyjayopP,Lördagen den 9 ,note,margin,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L68,True
prot-1878--ak--18,1,i-Ni5XrJkbiS8ihGh5jBT2Gh,Klockan 10 f. m,note,inline,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L71,True
prot-1878--ak--18,1,i-8A1KP5YzNZtHu1znwjNgis,§ 1.,note,head,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L76,True
prot-1878--ak--18,1,i-XKStjiBD1pSTwL8HYN4bi1,Justerades de i,note,inline,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L79,True
prot-1878--ak--18,1,i-VmBqKsdTHYGxgRaGaYNiHy,3 2.,note,head,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L83,True
prot-1878--ak--18,1,i-KGVvUzSYZfXta88eP6Jwfz,Herr Talmannen ,note,inline,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L86,True
prot-1878--ak--18,1,i-VTftw4nCthLHkrWF1xrHUF,propositioner v,note,inline,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L94,True
prot-1878--ak--18,1,i-NqJnMJQR2v86JUxxSrSJbV,§ 3.,note,head,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L99,True
prot-1878--ak--18,1,i-SBRh12vr2ickYN5bqxjdv9,Föredrogs och b,note,inline,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L102,True
prot-1878--ak--18,1,i-YNv13igY7XEGTFgeLmNUg5,§ 4.,note,head,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L109,True
prot-1878--ak--18,1,i-CmGCX7zgx4di8jV5VUKw11,Efter föredragn,note,inline,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L112,True
prot-1878--ak--18,1,i-UZLyfgmq9mmhL6dUyWjCuW,R $ ; Angående ,note,inline,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L118,True
prot-1878--ak--18,1,i-mTcxxh5o9faChN8ZiyxGk,Andra Kammarens,note,margin,,,https://betalab.kb.se/prot-1878--ak--18/prot_1878__ak__18-000.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--18.xml#L124,True
prot-1878--ak--22,21,i-DE53qfmcZk43moaZY8z5Fx,Lördagen den 16,note,margin,,,https://betalab.kb.se/prot-1878--ak--22/prot_1878__ak__22-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--22.xml#L1552,True
prot-1878--ak--22,21,i-6ro3cszBoE3Vdu38XFntz5,gälla i fråga o,u,,Q2944347,,https://betalab.kb.se/prot-1878--ak--22/prot_1878__ak__22-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--22.xml#L1556,True
prot-1878--ak--22,21,i-FNiYgJxHgLXfXzYFZjs3DE,En reservant ha,u,,Q2944347,,https://betalab.kb.se/prot-1878--ak--22/prot_1878__ak__22-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--22.xml#L1575,True
prot-1878--ak--22,21,i-Dhdw2uwz4STDCfs6J46fmD,Herr Bruhn:,note,intro,,,https://betalab.kb.se/prot-1878--ak--22/prot_1878__ak__22-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--22.xml#L1587,True
prot-1878--ak--22,21,i-V7mZecwQWS3tXW7o5b8Mb,3tats-Utskottet,u,,Q5588155,,https://betalab.kb.se/prot-1878--ak--22/prot_1878__ak__22-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--22.xml#L1591,True
prot-1878--ak--22,21,i-EsJnP9UhuLK1w6MWWVc2h4,Det har vidare ,u,,Q5588155,,https://betalab.kb.se/prot-1878--ak--22/prot_1878__ak__22-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--22.xml#L1612,True
prot-1878--ak--22,21,i-LBorTeTazVYnHgNzPYUkPZ,upptagit dem ti,u,,Q5588155,,https://betalab.kb.se/prot-1878--ak--22/prot_1878__ak__22-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--22.xml#L1621,True
prot-1878--ak--22,21,i-RXmrT6fCXsA95sWvGRUVxa,N:o 22.,note,margin,,,https://betalab.kb.se/prot-1878--ak--22/prot_1878__ak__22-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--22.xml#L1625,True
prot-1878--ak--22,21,i-MWbQTthNJmvXurSBdMc6Gx,Angående ny afl,note,margin,,,https://betalab.kb.se/prot-1878--ak--22/prot_1878__ak__22-020.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--22.xml#L1628,True
prot-1878--ak--51,22,i-YHUwkYY9DU5HBoExQtHQhp,N:o 51.,note,margin,,,https://betalab.kb.se/prot-1878--ak--51/prot_1878__ak__51-021.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--51.xml#L1793,True
prot-1878--ak--51,22,i-6x7YSgwXHw7VpZ3MhCwyRv,Ang. landtförsv,note,margin,,,https://betalab.kb.se/prot-1878--ak--51/prot_1878__ak__51-021.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--51.xml#L1796,True
prot-1878--ak--51,22,i-AWTAk4gyU7ChG8GGgMzvtz,(Forts.),note,margin,,,https://betalab.kb.se/prot-1878--ak--51/prot_1878__ak__51-021.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--51.xml#L1799,True
prot-1878--ak--51,22,i-H5i1oRCYogy6w4RTF6GZrB,22 Måndagen den,note,margin,,,https://betalab.kb.se/prot-1878--ak--51/prot_1878__ak__51-021.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--51.xml#L1802,True
prot-1878--ak--51,22,i-VUWEincpDjxC1QC2t9jmYe,erforderlig. De,u,,Q5955357,,https://betalab.kb.se/prot-1878--ak--51/prot_1878__ak__51-021.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--51.xml#L1806,True
prot-1878--ak--51,22,i-6zXixEp7nR9nzAX9438Pj2,Under diskussio,u,,Q5955357,,https://betalab.kb.se/prot-1878--ak--51/prot_1878__ak__51-021.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--51.xml#L1832,True
prot-1878--ak--51,22,i-KueLJVcvPrgHxv6mDpJMjK,Följaktligen to,u,,Q5955357,,https://betalab.kb.se/prot-1878--ak--51/prot_1878__ak__51-021.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--51.xml#L1841,True
prot-1878--ak--51,22,i-2boxADxmrctoq7MZxS1LCP,Beträffande åte,u,,Q5955357,,https://betalab.kb.se/prot-1878--ak--51/prot_1878__ak__51-021.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1878/prot-1878--ak--51.xml#L1855,True
prot-1879--fk--34,7,i-DY7Le8eopzfazWyTGQ93Tx,Måndagen den 5 ,note,margin,,,https://betalab.kb.se/prot-1879--fk--34/prot_1879__fk__34-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1879/prot-1879--fk--34.xml#L387,True
prot-1879--fk--34,7,i-5AQVBccBmmWEwPc2sbKdvU,7:de omröstning,note,inline,,,https://betalab.kb.se/prot-1879--fk--34/prot_1879__fk__34-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1879/prot-1879--fk--34.xml#L390,True
prot-1879--fk--34,7,i-JfKSy2ssfzC5xWhCXHewpG,"Den, som vill a",note,inline,,,https://betalab.kb.se/prot-1879--fk--34/prot_1879__fk__34-006.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1870s/corpus/protocols/1879/prot-1879--fk--34.xml#L393,True
