,protocol_id,x,elem_id,text,segmentation,speaker,comments,facs,github,checked
167,prot-1917--ak--26,30,i-JcNa7xZJpiZngEZbmFGRWa,Nu ligger emell,u,Q5895936,not sure speaker is correct. id matches name,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2420,True
168,prot-1917--ak--26,30,i-VbpAmTD9RzxGQrrxigX692,Herr Pålsson in,note,,,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2429,True
169,prot-1917--ak--26,30,i-WYuhcZWcK6agZ2c3nSPUHv,Herr Johansson ,note,,intro,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2432,True
170,prot-1917--ak--26,30,i-LAqYJgVBaWVqEgX3JyVaWp,"Herr talman, mi",u,Q5885758,,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2436,True
171,prot-1917--ak--26,30,i-QM14z4swn8Nc3RadwW9pZR,När man har att,u,Q5885758,,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2453,True
172,prot-1917--ak--26,30,i-VbFywoaadJR2RFFjNzcST3,Det finnes en k,u,Q5885758,,https://betalab.kb.se/prot-1917--ak--26/prot_1917__ak__26-029.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--26.xml#L2465,True
173,prot-1917--ak--31,3,i-5Eyjggmy2dSZoduYgLRNCj,Onsdagen den 14,note,,margin,https://betalab.kb.se/prot-1917--ak--31/prot_1917__ak__31-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--31.xml#L215,True
174,prot-1917--ak--31,3,i-R4fSap3Rv3ZPdkmqpHomrU,Herr Lundberg:,note,,intro,https://betalab.kb.se/prot-1917--ak--31/prot_1917__ak__31-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--31.xml#L218,True
175,prot-1917--ak--31,3,i-HieMRaXgxidMc1hGVyeySz,Herr vice talma,u,Q111647422,"speaker has right name, cant find other wikidata by QID",https://betalab.kb.se/prot-1917--ak--31/prot_1917__ak__31-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--31.xml#L221,True
176,prot-1917--ak--31,3,i-3WYgHV3BWmZGSwd127haEE,När denna kamma,u,Q111647422,"speaker name is correct, can't find more info by QID",https://betalab.kb.se/prot-1917--ak--31/prot_1917__ak__31-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--31.xml#L227,True
177,prot-1917--ak--31,3,i-T9aNd6kQgXe2ZoqruMmoMV,Bevillningsutsk,u,Q111647422,"speaker name is correct, can't find more info by QID",https://betalab.kb.se/prot-1917--ak--31/prot_1917__ak__31-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--31.xml#L260,True
178,prot-1917--ak--31,3,i-WedUf5i3Cg6RP95djydrd4,Nr 81,note,,ocr incorrect,https://betalab.kb.se/prot-1917--ak--31/prot_1917__ak__31-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--31.xml#L278,True
179,prot-1917--ak--31,3,i-AWJducYvSav9b94JAgCALw,Ang. förbud mot,note,,margin,https://betalab.kb.se/prot-1917--ak--31/prot_1917__ak__31-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--31.xml#L282,True
180,prot-1917--ak--31,3,i-RMcBtqgB6LZsrBQVnxP6mF,(Forts.),note,,margin,https://betalab.kb.se/prot-1917--ak--31/prot_1917__ak__31-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--31.xml#L288,True
181,prot-1917--ak--41,77,i-8ZWcchYQx9VNyL5eYVmRCc,Lördagen den 14,note,,margin,https://betalab.kb.se/prot-1917--ak--41/prot_1917__ak__41-076.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--41.xml#L6425,True
182,prot-1917--ak--41,77,i-4BzCYE3f73xfjuQ2nS8MSx,att man nu tage,u,,"speaker is herr Lindhagens, no such person in names.csv or google.com",https://betalab.kb.se/prot-1917--ak--41/prot_1917__ak__41-076.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--41.xml#L6429,True
183,prot-1917--ak--41,77,i-6Vv6wSbimE7gaN83fvLZCS,Jag skall nu ic,u,,herr Lindhagens,https://betalab.kb.se/prot-1917--ak--41/prot_1917__ak__41-076.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--41.xml#L6435,True
184,prot-1917--ak--41,77,i-DfU21xEL3TNiarrPb8Djvy,Herr Månsson:,note,,intro,https://betalab.kb.se/prot-1917--ak--41/prot_1917__ak__41-076.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--41.xml#L6443,True
185,prot-1917--ak--41,77,i-PF7Aazb7AZaENWqZfH1xvE,Det är nu fjärd,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--41/prot_1917__ak__41-076.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--41.xml#L6447,True
186,prot-1917--ak--41,77,i-RdipVvP5aHPfAoDeH6D4cr,Om herrarna slå,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--41/prot_1917__ak__41-076.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--41.xml#L6465,True
187,prot-1917--ak--41,77,i-2Uga9cVStxW2XVUyYfaTYi,Nr 41.,note,,margin,https://betalab.kb.se/prot-1917--ak--41/prot_1917__ak__41-076.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--41.xml#L6495,True
188,prot-1917--ak--41,77,i-CEiYANGR1zhC93jNZd8tdP,Om den kommunal,note,,margin,https://betalab.kb.se/prot-1917--ak--41/prot_1917__ak__41-076.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--41.xml#L6499,True
189,prot-1917--ak--41,77,i-MyE2bXKPMURPnfRdYX7bK2,(Forts.),note,,margin,https://betalab.kb.se/prot-1917--ak--41/prot_1917__ak__41-076.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--41.xml#L6504,True
190,prot-1917--ak--44,3,i-56p75KDksV5AASVzt5yUkJ,Onsdagen den 18,note,,margin,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L219,True
191,prot-1917--ak--44,3,i-4kNxRJpbh1iZhTFD1SJEiB,en gammal fordo,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L223,True
192,prot-1917--ak--44,3,i-Q1VQ1XNe6o3ZV9NH8vP3cj,sig folkets dju,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L233,True
193,prot-1917--ak--44,3,i-4w9f5Spr3NgVc4b8wwtTKB,Bjuråker eller ,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L239,True
194,prot-1917--ak--44,3,i-UHByPixYMjacTjoCWx4XML,och sedan blivi,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L244,True
195,prot-1917--ak--44,3,i-DQnaz6P4Td2W8Qn5Ce7vdP,systemet kommit,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L249,True
196,prot-1917--ak--44,3,i-4JdNjVY2k62LpWgP88b3uZ,växer med polis,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L254,True
197,prot-1917--ak--44,3,i-BteTJjhSqQMKX35gSfmmQb,annat håll har ,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L259,True
198,prot-1917--ak--44,3,i-F6VjutrecHY57Wg98WXy52,rått en fruktan,u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L264,True
199,prot-1917--ak--44,3,i-3QoaZuy6SUmeCVXgs1pVgx,"stam, som polis",u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L270,True
200,prot-1917--ak--44,3,i-T4uvBb4SL3kTseDNQQoe4Y,"Nu anför man, a",u,Q2254365,,https://betalab.kb.se/prot-1917--ak--44/prot_1917__ak__44-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--ak--44.xml#L292,True
201,prot-1917--fk--31,58,i-7piVurrfrv9K4fBtgj3qF6,Nr 31.,note,,margin,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5037,True
202,prot-1917--fk--31,58,i-TLrsEpW1FYaf5XX1CAruVd,Ang. vissa,note,,margin,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5040,True
203,prot-1917--fk--31,58,i-ELh4eUBZbgDyseAhfdENcP,58 Lördagen den,note,,margin,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5043,True
204,prot-1917--fk--31,58,i-3vrcUqhG6NBHqXQpnZuwGw,helst utrymme f,u,Q5552279,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5047,True
205,prot-1917--fk--31,58,i-Ehfj4WnJJtHtbc2565Gwzk,militära handic,note,,margin,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5052,True
206,prot-1917--fk--31,58,i-NRAsMDeaRoQxXS3UVqe7HF,lingars hemligh,note,,margin,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5058,True
207,prot-1917--fk--31,58,i-2N1cuUMUDhd5tYU96ja5wo,(Forts.),note,,margin,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5063,True
208,prot-1917--fk--31,58,i-ANmRzvZ2vefxuRqWuQ3PHC,en följd av år ,u,Q5552279,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5068,True
209,prot-1917--fk--31,58,i-C8ky3iDyatqziSbvWbAjkr,Vad beträffar d,u,Q5552279,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5076,True
210,prot-1917--fk--31,58,i-6stQRjAxmageLcxJxo9wnG,"Ja, jag tror ic",u,Q5552279,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5086,True
211,prot-1917--fk--31,58,i-TxF7wDr5nji7CNMCAdBca5,Jag behöver int,u,Q5552279,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-057.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5121,True
212,prot-1917--fk--31,69,i-94Yp6zBQGEf7e7MmSh6XfP,Lördagen den 14,note,,note and paragraph,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L5995,True
213,prot-1917--fk--31,69,i-BXupHCH5oj7YvG5MPe5RRr,På gjord propos,note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6000,True
214,prot-1917--fk--31,69,i-16VvECSn4bBuiK5WyrbvSe,Anmäldes och bo,note,,head,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6004,True
215,prot-1917--fk--31,69,i-4vNbecc3nJf1bS3fqwqRdb,bevillningsutsk,note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6007,True
216,prot-1917--fk--31,69,i-KdSPB97xyDdm4ShxEnMJW,bankoutskottets,note,,head,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6013,True
217,prot-1917--fk--31,69,i-JC3RaFvmxZsoRq7AqhYDoF,"nr 25, i anledn",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6016,True
218,prot-1917--fk--31,69,i-LtDFGJJUQo66zMgPMegsVz,"nr 26, i anledn",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6020,True
219,prot-1917--fk--31,69,i-3N7kraariR67XJVxG37hQk,Föredrogos och ,note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6025,True
220,prot-1917--fk--31,69,i-8fnNs4HuQMAwNWGpn7qSBK,"nr 182, angåend",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6029,True
221,prot-1917--fk--31,69,i-Qt7qN3Gpa5SowkfNop8BAi,"nr 183, angåend",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6033,True
222,prot-1917--fk--31,69,i-ZKNkSRTgZdRvyQw4VPoo1,"nr 184, angåend",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6036,True
223,prot-1917--fk--31,69,i-DxofWav4cv7v3UTnLVSoCF,"nr 185, angåend",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6039,True
224,prot-1917--fk--31,69,i-8hMxLkCqGoLuz8HJL8JLW2,"nr 186, angåend",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6042,True
225,prot-1917--fk--31,69,i-BEadTLFgRrL3iSB3subYRh,"nr 187, angåend",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6045,True
226,prot-1917--fk--31,69,i-8LThnBELJuZnnNmVZKaucE,"nr 188, med för",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6049,True
227,prot-1917--fk--31,69,i-3k4aE13RJRzSmFFwzdZGUE,Efter föredragn,note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6055,True
228,prot-1917--fk--31,69,i-KkPBPvCLgEbsgrrWVGAFby,Föredrogos och ,note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6060,True
229,prot-1917--fk--31,69,i-4prsRco9wJ861kuwbcaB6J,"nr 191, angåend",note,,,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6064,True
230,prot-1917--fk--31,69,i-HSVQaVcthF8LdREH9PvjGr,Nr 381.,note,,margin: ocr error,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6068,True
231,prot-1917--fk--31,69,i-JgouxbqkmuYybzsuv1QEqH,Interpellation ,note,,margin,https://betalab.kb.se/prot-1917--fk--31/prot_1917__fk__31-068.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--31.xml#L6071,True
232,prot-1917--fk--44,17,i-StV3B3Rx8wFYaKVmHE9wf1,Lördugen den 19,note,,margin,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1354,True
233,prot-1917--fk--44,17,i-GxpiAubHHNMaPtgD8vGvaf,ket som skattek,u,Q6042371,,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1358,True
234,prot-1917--fk--44,17,i-5uE535GHK5WzsTzmmDEHkf,Jag vill fästa ,u,Q6042371,,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1369,True
235,prot-1917--fk--44,17,i-G6eTCqFzsDmb9gD5evwUr2,Man skulle då k,u,Q6042371,,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1389,True
236,prot-1917--fk--44,17,i-TVCm1DK3u8WvnMsGDgubcW,"Nog tror jag, a",u,Q6042371,,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1405,True
237,prot-1917--fk--44,17,i-NK6wnXVcz39iSjZbF4SA6x,Friherre Flemin,note,,intro,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1413,True
238,prot-1917--fk--44,17,i-HqoVeu7KeniXjcdB5rrsP6,Jag skulle kunn,u,Q5733141,,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1417,True
239,prot-1917--fk--44,17,i-uccMfp8P58vBB49uEvBcm,Denna fråga tyc,u,Q5733141,,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1425,True
240,prot-1917--fk--44,17,i-G7o3RE1E4ZqjsDgUB91vXL,Första kammaren,note,,margin,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1431,True
241,prot-1917--fk--44,17,i-RJg61rqSxNVHFoBQkmjmPv,"Nr 44,",note,,margin,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1434,True
242,prot-1917--fk--44,17,i-KYRXi8wPqZsBXeyWJyy68a,Om en särskild ,note,,margin,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1437,True
243,prot-1917--fk--44,17,i-NKcZ3WQZrt7XsZ3u8rztVP,(Forts.),note,,margin,https://betalab.kb.se/prot-1917--fk--44/prot_1917__fk__44-016.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--44.xml#L1441,True
244,prot-1917--fk--54,18,i-HHzMxb7qn436W6VrwBiaoX,Nr 54.,note,,,https://betalab.kb.se/prot-1917--fk--54/prot_1917__fk__54-017.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--54.xml#L1466,True
245,prot-1917--fk--54,18,i-QQEttmd8pgmgUSTXis6BXF,18 Onsdagen den,note,,margin,https://betalab.kb.se/prot-1917--fk--54/prot_1917__fk__54-017.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--54.xml#L1469,True
246,prot-1917--fk--54,18,i-WxXJ7u7ZYLUBcikw8wv3di,Anslag till van,note,,note and paragraph: segmentation error,https://betalab.kb.se/prot-1917--fk--54/prot_1917__fk__54-017.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--54.xml#L1472,True
247,prot-1917--fk--54,18,i-QUKcCeCk9vfLReBsRUsZhJ,stärkande.,note,,margin,https://betalab.kb.se/prot-1917--fk--54/prot_1917__fk__54-017.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--54.xml#L1478,True
248,prot-1917--fk--54,18,i-KmFK2ugsdMWDB6rr4rcRzm,(Forts.),note,,margin,https://betalab.kb.se/prot-1917--fk--54/prot_1917__fk__54-017.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--54.xml#L1483,True
249,prot-1917--fk--54,18,i-VmUh7bGoceH1Xj61xaSEdd,att lägga fråga,u,Q5546274,,https://betalab.kb.se/prot-1917--fk--54/prot_1917__fk__54-017.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--54.xml#L1488,True
250,prot-1917--fk--54,18,i-AvZAVogGiVpC8yXoDiCTL6,Då jag begärde ,u,Q5546274,,https://betalab.kb.se/prot-1917--fk--54/prot_1917__fk__54-017.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--54.xml#L1493,True
251,prot-1917--fk--54,18,i-Q3cFEGZSFaMFjbqPJXF6zP,Efter vad som n,u,Q5546274,,https://betalab.kb.se/prot-1917--fk--54/prot_1917__fk__54-017.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/years1910to1920/corpus/protocols/1917/prot-1917--fk--54.xml#L1509,True
