id,type,x,y,w,h,content,seg,intro,note
https://betalab.kb.se/prot-1960--ak--15#1-88-cblock_6-block_10,Text,1071,691,720,698,"Däremot torde inte nu ingående prövningar\n av dessa omständigheter alltid\nske. De stora skillnaderna i tillämpningen\n av skadeståndsföreskrifterna antyder\n något därom — 69 procent i ett\nskyddskonsulentdistrikt och 4 procent i\nett annat. I ett distrikt har hälften av\nskadeståndsföreskrifterna meddelats av\nen enda domstol. Det skiljer således i\ntillämpningen. Av detta torde man också\n kunna dra den slutsatsen, att det\nförekommer stora variationer i fråga\nom prövningen av dessa speciella omständigheter.\n Ett realiserande av motionärernas\n förslag skulle leda till att en\ningående prövning bleve regel.\n""
",1,0,0
https://betalab.kb.se/prot-1960--ak--15#1-88-cblock_6-block_11,Text,1069,1397,718,388,"Vilken ställning riksdagen än tar till\nde föreliggande motionerna synes förslagen\n i varje fall ha medfört, att riksåklagarämbetet\n genom cirkulärskrivelse\ngivit åklagarna i landet del av ämbetets\n utlåtande i ärendet med samtidig\nerinran om möjligheterna att verka för\natt betalningsföreskrifterna används i\nökad omfattning.\n""
",1,0,0
https://betalab.kb.se/prot-1960--ak--15#1-88-cblock_6-block_12,Text,1068,1794,717,204,"Med hänsyn till behovet av att skyndsamt\n söka realisera ett sådant syfte ber\njag, herr talman, att få yrka bifall till\nden vid utskottets utlåtande fogade reservationen.\n\n""
",1,0,0
https://betalab.kb.se/prot-1960--ak--15#1-88-cblock_6-block_9,Text,1075,337,717,344,"men man får väl räkna med att det i\nförundersökningar och personundersökningar\n kommer att ingå en prövning av\nom skäl talar mot skadeståndsföreskrift\neller ej. Det finns enligt vår mening\ninte något underlag för utskottets påstående\n om mera rutinmässigt meddelande\n av betalningsföreskrift.\n""
",1,0,0
https://betalab.kb.se/prot-1960--ak--15#1-88-cblock_7-block_13,Text,1103,2082,388,32,"Herr LANDGREN (s):\n""
",0,1,0
https://betalab.kb.se/prot-1960--ak--15#1-88-cblock_7-block_14,Text,1065,2127,718,382,"Herr talman! Motionärerna önskar —\nsom vi här har hört — en sådan ändring\n av 8 $ andra stycket lagen om villkorlig\n dom att villkorligt dömda, som\nålagts gälda ersättning för skada som\nuppkommit genom brottet, i större omfattning\n än som nu är fallet meddelas\nföreskrift om tid och sätt för gäldande\nav hela skadeståndet eller del därav:\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_0-block_0,Text,558,147,558,34,"Onsdagen den 6 april 1960 em.\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_1-block_1,Text,126,281,465,32,"Herr SVENINGSSON (h):\n""
",0,1,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_1-block_2,Text,86,322,733,155,"Herr talman! Jag skall inte blanda mig\ni debatten på norrlandsbänken utan ber\natt få säga några ord till utskottets ordförande.\n\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_1-block_3,Text,82,491,735,457,"Jag frågade om ordföranden ansåg det\nvara en rimlig och skälig princip att en\ntredjedel i en viss situation, som man\nicke kan förneka är möjlig, kan tvinga\ntvå tredjedelar av delägarna när fiskevårdsområde\n skall bildas. Jag fick inte\nnågot svar på detta, liksom jag inte\nheller fick något svar på den frågan när\nriksdagen förra gången antog en tvångsbestämmelse\n av samma hårda slag som\ndet nu är fråga om.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_1-block_4,Text,77,955,738,749,"Det är möjligt att en ändrad lagstiftning\n behövs på fiskets område — 1913\nårs lag om gemensamhetsfiske är kanske\nlitet föråldrad — men man borde då, såsom\n jag framhållit, mera gå fram efter\nfrihetens och frivillighetens principer.\nDå det gäller jaktvårdsområdena har\nman tillämpat ett mildare tvång — det\när högst en femtedel som kan bli tvingad.\n När man då bildat jaktvårdsområden\n med hjälp av den mildare tvångsbestämmelsen\n så har det visat sig att\nområdena i stor utsträckning inte blivit\nförnyade sedan fastställelsetiden gått ut.\nJag anser att detta visar att det inte är\nlyckligt med dessa tvångsbestämmelser\nens under mildare former än vad som nu\när föreslaget.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_1-block_5,Text,73,1711,737,448,"Jag uttalar förhoppningen att de föreslagna\n tvångsbestämmelserna så litet\nsom möjligt kommer till användning när\ndenna lagstiftning skall tillämpas ute i\ndet praktiska livet. Om tvångsbestämmelserna\n skulle bli tillämpade i stor omfattning\n är jag rädd för att idyllen och\nskönhetsvärdena kring våra svenska sjöar\n för de många fiskerättsägare, som\nträffas av tvångslagens bestämmelser,\nkommer att blekna och försvinna.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_2-block_6,Text,115,2255,359,34,"Herr OSVALD (fp):\n""
",0,1,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_2-block_7,Text,74,2297,734,204,"Herr talman! Om man skall besvara\nherr Sveningssons än en gång upprepade\n fråga kan man inskränka sig till\natt läsa upp första meningen i 6 $: »Fiskevårdsområde\n må bildas om samtycke\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_3-block_8,Text,1337,151,254,32,"Nr 12 101\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_4-block_9,Text,985,233,607,33,"Lagförslag om fiskevårdsområden\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_5-block_10,Text,857,283,735,290,"föreligger antingen från delägare, som\nföreträda mer än hälften av delaktighetstalet\n och tillika utgöra minst en tredjedel\n av antalet delägare, eller från delägare,\n som utgöra mer än halva antalet\ndelägare och tillika företräda minst en\ntredjedel av delaktighetstalet.»\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_5-block_11,Text,855,579,734,288,"Herr talman! Nyss sade herr Bergh\natt man inte kan begära att högermän\nskall vara förståndigare än andra i alla\nfrågor. När man hör herr Sveningsson\nskulle jag vilja säga att man kan undra,\nom de är förståndigare än andra i några\nfrågor!\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_12,Text,892,958,412,32,"Herr GEZELIUS (h):\n""
",0,1,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_13,Text,854,999,733,79,"Herr talman! Jag skall tillåta mig att\ngöra ett kort inlägg i denna debatt.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_14,Text,852,1084,734,248,"Jag har sysslat mycket med dessa frågor\n och blev förvånad över utskottsordförandens\n inlägg. Det stämmer dock ganska\n väl med reservationen, som jag kommer\n att biträda. Han upprepade vad som\ndär sägs beträffande ändringen i 6 8.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_15,Text,850,1337,734,413,"Det är för mig ganska uppenbart att\ndelaktighetstalet skall respekteras men\näven antalet. Det får ju inte vara så i\nfortsättningen att om två delägare av\nexempelvis tio innehar 70 procent av\nområdet skall de kunna ställas åt sidan\nav de andra, som äger de återstående 30\nprocenten, om dessa senare delägare utgör\n mer än 50 procent av antalet delägare.\n\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_16,Text,848,1757,734,238,"Alla är överens om värdet av denna\nlagstiftning, och man kan dela utskottsordförandens\n tro att den kommer att bli\ntill gagn för fisket. Men jag kan inte se\natt denna uppfattning utgör något hinder\n för bifall till reservationen.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--12#1-101-cblock_6-block_17,Text,847,2008,734,495,"När vi kommer till 8 $, som gäller fördelningen,\n bör det inte stå som Kungl.\nMaj:t och utskottet föreslår, d. v. s. att\nuppskattningen i princip skall grundas\npå arealen av de skilda vattenområdena.\nDet är alldeles uppenbart, som herr Osvald\n också erkände, att man får göra\nen bedömning av värdet. Hänsyn därtill\nborde tas i tillämpningsföreskrifterna.\nMen varför skall man inte ta in saken\ni lagtexten? Reservationen innebär ju\nendast ett förtydligande av den uppfatt-\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_0-block_0,Text,284,118,254,32,"80 Nr 15\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_1-block_1,Text,769,116,529,35,"Onsdagen den 4 maj 1960 fm.\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_10-block_20,Text,1066,1663,731,197,"Då emellertid herr Bergh, Ragnar, begärde\n rösträkning, verkställdes nu votering\n medelst omröstningsapparat; och\nbefunnos vid omröstningens slut rösterna\n hava utfallit sålunda:\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_10-block_21,Text,1329,1882,208,77,"Ja —120;\nNej — 138.\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_10-block_22,Text,1069,1981,729,78,"Därjämte hade 2 ledamöter tillkännagivit,\n att de avstode från att rösta.\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_10-block_23,Text,1107,2082,330,28,"Punkterna 4 och 5\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_10-block_24,Text,1107,2132,543,28,"Vad utskottet hemställt bifölls.\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_11-block_25,Text,1109,2199,179,28,"Punkten 6\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_12-block_26,Text,1067,2266,730,75,"Anslag till den offentliga arbetsförmedlingens\n krisorganisation\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_13-block_27,Text,1070,2383,729,77,"I denna punkt hade utskottet hemställt,\n att riksdagen måtte med bifall till\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_2-block_2,Text,288,201,1120,34,"Anslag till den offentliga arbetsförmedlingens krisorganisation\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_3-block_3,Text,287,250,732,407,"Att nu nedrusta denna organisation på\ndet sätt, som reservanterna avser, skulle\nkomma att medföra vissa faror. När det\ndessutom här endast är fråga om ett\nförslagsanslag, behöver man inte alltför\nmycket fästa avseende vid anslagsbeloppet.\n Däremot anser vi den föreslagna\nförstärkningen av organisationen så angelägen,\n att vi har kunnat tillstyrka densamma.\n\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_3-block_4,Text,289,669,728,78,"Jag ber, herr talman, att med dessa\nord få yrka bifall till utskottets förslag.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_4-block_5,Text,326,803,533,33,"Herr BERGH, RAGNAR, (h):\n""
",0,1,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_4-block_6,Text,290,845,729,119,"Herr talman! Jag har två reflexioner\natt göra med anledning av herr Birger\nAnderssons inlägg.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_4-block_7,Text,291,971,731,328,"Herr Andersson talade om värdet av\nen ökad rörlighet hos arbetskraften.\nDen reflexionen blir då alldeles självklar,\n att uppgiften att befrämja en sådan\n rörlighet har väl arbetsmarknadsorganen\n alltid haft. Har de misskött\nuppgiften, eftersom man nu vill få till\nstånd en upprustning?\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_4-block_8,Text,293,1305,730,239,"Detta var den ena reflexionen. Den\nandra är att det naturligtvis inte är\nriktigt att göra gällande, att vi vill nedrusta\n på detta område. Vi går ju ändå\nmed på en höjning av anslaget med\n165 000 kronor.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_5-block_10,Text,294,1648,730,78,"Herr talman! Bara ett par ord till\nherr Bergh.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_5-block_11,Text,296,1732,733,613,"Det är väl så att arbetsmarknadsstyrelsen\n under senare år har i större utsträckning\n än tidigare kunnat bli det\ninstrument, som varit nödvändigt för att\nordna en hel del angelägenheter på arbetsmarknadspolitikens\n område, ett instrument\n som man tidigare saknat. Fördenskull\n är det angeläget, att detta instrument\n kan bevaras för att kunna möta\n situationer, som kan uppstå. Därmed\n har man väl inte velat kritisera arbetsmarknadsstyrelsen,\n men när styrelsen\n nu har fått en organisation, som\nfungerar smidigt, bör man väl vara rädd\nom den.\n""
",1,0,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_5-block_9,Text,330,1606,598,33,"Herr ANDERSSON, BIRGER, (s):\n""
",0,1,0
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_6-block_12,Text,303,2383,727,77,"Efter det överläggningen förklarats\nhärmed slutad, gjorde herr talmannen\n""
",1,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_7-block_13,Text,1057,250,733,447,"enligt de därunder förekomna yrkandena\n propositioner, först på bifall till vad\nutskottet i den nu förevarande punkten\nhemställt samt vidare på antagande av\ndet förslag, som innefattades i den vid\npunkten avgivna reservationen; och förklarade\n herr talmannen, sedan han upprepat\n propositionen på bifall till utskottets\n hemställan, sig anse denna proposition\n vara med övervägande ja besvarad.\n\n""
",1,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_8-block_14,Text,1060,727,731,196,"Herr Bergh, Ragnar, begärde votering,\ni anledning varav uppsattes samt efter\ngiven varsel upplästes och godkändes en\nomröstningsproposition av följande lydelse:\n\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_8-block_15,Text,1061,945,730,117,"Den, som bifaller vad statsutskottet\nhemställt i sitt utlåtande nr 81 punkten\n3, röstar\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_8-block_16,Text,1400,1071,52,33,"Jag\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_8-block_17,Text,1071,1113,432,76,"Den, det ej vill, röstar\n| Nej;\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_8-block_18,Text,1064,1212,729,112,"Vinner Nej, antages det förslag, som\ninnefattas i den vid punkten avgivna reservationen.\n\n""
",0,0,1
https://betalab.kb.se/prot-1960--fk--15#1-80-cblock_9-block_19,Text,1064,1354,732,280,"Sedan kammarens ledamöter intagit\nsina platser samt voteringspropositionen\nånyo upplästs, verkställdes till en början\nomröstning genom uppresning. Herr talmannen\n förklarade, att enligt hans uppfattning\n flertalet röstat för ja-propositionen.\n\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_0-block_0,Text,260,163,236,29,"6 Nr 18\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_1-block_1,Text,768,167,464,36,"Tisdagen den 9 maj 1961\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_10-block_13,Text,1027,311,717,254,"granskning kan beräknas tillkomma kronan.\n En sådan partiell återbetalning\nförutsätter emellertid, att granskningsarbetet\n är avslutat. I dessa fall torde\ni regel den skattskyldige få besked, innan\n han mottar slutskattesedeln.\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_10-block_14,Text,1024,577,720,521,"Om däremot granskningen inte är avslutad\n när debetsedeln utsändes, måste\nhela skattebeloppet innehållas. Dessa\nfall är dock numera tämligen få. Oftast\ntorde särskilda omständigheter föreligga\n som fördröjt granskningsarbetet, såsom\n att tillräcklig personal inte kunnat\navdelas för detta arbete. Den förstärkning\n av taxeringsorganisationen som nu\när avsedd kan beräknas leda tlil en förbättring\n av förhållandena även på det\nifrågavarande området.\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_11-block_15,Text,1066,1171,274,28,"Vidare anförde\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_12-block_16,Text,1064,1259,568,36,"Herr EKSTRÖM i Iggesund (s):\n""
",0,1,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_12-block_17,Text,1023,1303,718,127,"Herr talman! Jag tackar herr statsrådet\n och chefen för finansdepartementet\nför svaret på min interpellation.\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_12-block_18,Text,1020,1437,719,570,"Jag har här aktualiserat några frågor\nsom sammanhänger med uppbördsförordningens\n bestämmelser om innehållande\n av överskjutande preliminär skatt.\nJag hade i interpellationen frågat, dels\nom herr statsrådet uppmärksammat den\npraxis som nu tillämpas, och dels om\nherr statsrådet delade min uppfattning\natt man skulle kunna undvika en hel\ndel irritation, om de personer, vilkas\nskatt innehålles, underrättas härom vid\nen tidigare tidpunkt än då vederbörande\n får sin debetsedel å slutlig skatt.\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_12-block_19,Text,1017,2013,719,387,"Jag är angelägen framhålla att det givetvis\n är denna irritation som föranlett\nmig att ställa dessa frågor, men anledningen\n är även att jag funnit att systemet\n medför en arbetsbelastning för de\ntjänstemän, som skall syssla med dessa\nting, om de skall följa de instruktioner\nsom riksräkenskapsverket i samråd\nmed riksskattenämnden har utfärdat.\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_12-block_20,Text,1016,2412,719,125,"Det torde väl vara allmänt bekant att\nmånga skattebetalare för närvarande\nbetalar in mera i preliminär skatt än\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_2-block_2,Text,260,243,1327,39,"Svar på interpellation ang. innehållande av överskjutande preliminär skatt\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_3-block_3,Text,258,306,716,81,"fullgör i samhället. Vi måste för landets\nskulle slå vakt om skogsarbetaren.\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_3-block_4,Text,257,394,716,80,"Herr statsråd, än en gång ett tack för\nett klargörande svar!\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_4-block_5,Text,301,501,621,37,"Härmed var överläggningen slutad.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_5-block_6,Text,587,645,58,31,"8 4\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_6-block_7,Text,255,705,717,78,"Svar på interpellation ang. innehållande\nav överskjutande preliminär skatt\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_7-block_8,Text,296,811,576,38,"Ordet lämnades på begäran till\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_8-block_10,Text,250,987,720,607,"\""Herr talman! I en med kammarens\ntillstånd framställd interpellation har\nherr Ekström i Iggesund ingått på vissa\nfrågor som sammanhänger med återbetalningen\n av överskjutande skatt. I en\ndel fall innehålles sålunda det belopp\nsom skall återbetalas i avbidan på särskild\n prövning av riktigheten av taxeringen.\n Herr Ekström frågar om jag\nuppmärksammat den praxis som nu tilllämpas\n och om jag anser att den skattskyldige\n bör få särskild underrättelse\nom innehållandet, innan han får sin\nslutskattesedel.\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_8-block_11,Text,245,1607,723,791,"Såsom herr Ekström också framhåller\n i sin interpellation måste möjlighet\nfinnas att innehålla överskjutande skatt\ni vissa fall när det belopp som skall återbetalas\n förefaller stort i förhållande till\nden skattskyldiges inkomst och det därför\n är tänkbart att ett misstag förelupit\nvid taxeringen. Lika klart är, att man så\nlångt möjligt bör försöka undvika sådana\n dröjsmål med återbetalningen som\nkan vålla irritation hos den skattskyldige.\n Myndigheterna har sedan länge\nhaft sin uppmärksamhet riktad härpå.\nBl. a. har riksräkenskapsverket i cirkulär\n till länsstyrelserna anvisat olika möjligheter\n att åstadkomma snabbare återbetalning.\n Antalet s. k. stoppfall har genom\n dessa åtgärder också minskat be-\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_8-block_9,Text,254,898,717,81,"Chefen för finansdepartementet, herr\nstatsrådet STRÄNG, som yttrade:\n""
",0,1,0
https://betalab.kb.se/prot-1961--ak--18#1-6-cblock_9-block_12,Text,245,2406,717,121,"tydligt.\nNär så kan ske, innehålles endast den\ndel av Ööverskottsskatten som «efter\n""
",1,0,0
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_0-block_0,Text,265,174,237,30,"128 Nr 25\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_1-block_1,Text,264,255,573,34,"Den ekonomiska politiken m. m.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_10-block_18,Text,1032,322,720,257,"nr 46, i anledning av Kungl. Maj:ts\nproposition med förslag till lag angående\n fortsatt giltighet av lagen den 29 november\n 1946 (nr 722) med särskilda bestämmelser\n om uppfinningar av betydelse\n för försvaret, och\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_10-block_19,Text,1032,590,718,215,"nr 47, i anledning av Kungl. Maj:ts\nproposition med förslag till lag angående\n ändrad lydelse av 2 8 17:0) lagen\nden 26 maj 1909 (nr 38 s. 3) om Kungl.\nMaj:ts regeringsrätt;\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_10-block_20,Text,1031,814,718,123,"andra lagutskottets memorial nr 52,\nangående uppskov med behandlingen av\nvissa ärenden; samt\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_10-block_21,Text,1071,956,447,30,"statsutskottets memorial:\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_10-block_22,Text,1032,1001,716,80,"nr 138, angående uppskov med behandlingen\n av vissa ärenden; och\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_10-block_23,Text,1030,1090,716,81,"nr 142, angående tilläggsstat II till\nriksstaten för budgetåret 1960/61.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_11-block_24,Text,1030,1197,716,119,"Kammaren biföll vad utskotten i\nnämnda memorial och utlåtanden hemställt.\n\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_12-block_25,Text,1358,1376,58,33,"$ 4\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_13-block_26,Text,1027,1437,717,304,"Föredrogs och lades till handlingarna\nandra lagutskottets memorial nr 53, föranlett\n av kamrarnas skiljaktiga beslut\nvid behandlingen av andra lagutskottets\nutlåtande i anledning av väckt motion\nom viss komplettering av barnmorskereglementet.\n\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_14-block_27,Text,1356,1786,58,32,"85\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_15-block_28,Text,1024,1848,718,161,"Föredrogs jordbruksutskottets memorial\n nr 35, angående uppskov med behandlingen\n av visst utskottet tilldelat\närende.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_16-block_29,Text,1064,2044,525,29,"Utskottets hemställan bifölls.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_17-block_30,Text,1353,2133,57,33,"$ 6\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_18-block_31,Text,1022,2194,715,126,"Anmäldes och godkändes följande\nförslag till riksdagens skrivelser till\nKonungen, nämligen\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_18-block_32,Text,1060,2336,493,31,"från konstitutionsutskottet:\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_18-block_33,Text,1018,2382,718,169,"nr 342, i anledning av Kungl. Maj:ts\nproposition, nr 70, med förslag till lag\nom församlingsstyrelse m. m. ävensom\ni ämnet väckta motioner;\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_2-block_2,Text,264,318,716,82,"efter given varsel följande voteringsproposition\n upplästes och godkändes:\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_3-block_3,Text,262,424,719,162,"Den, som vill, att kammaren bifaller\nbevillningsutskottets hemställan i punkten\n B 3) i utskottets betänkande nr 60,\nröstar\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_3-block_4,Text,594,605,52,34,"Ja;\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_3-block_5,Text,303,665,394,37,"Den, det ej vill, röstar\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_3-block_6,Text,583,729,71,35,"Nej;\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_3-block_7,Text,261,789,717,127,"Vinner Nej, har kammaren bifallit\nden vid betänkandet fogade reservationen\n II) av herr Spetz m. fl.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_4-block_8,Text,256,940,720,573,"Sedan kammarens ledamöter härefter\nintagit sina platser och voteringspropositionen\n blivit ännu en gång uppläst,\nverkställdes omröstning genom uppresning.\n Herr talmannen tillkännagav, att\nhan funne flertalet av kammarens ledamöter\n hava röstat för ja-propositionen.\nHerr Gustafson i Göteborg begärde\nemellertid rösträkning, vadan votering\nmedelst omröstningsapparat verkställdes.\n Därvid avgåvos 142 ja och 72 nej,\nvarjämte 4 av kammarens ledamöter\nförklarade sig avstå från att rösta.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_5-block_9,Text,255,1539,718,74,"Kammaren hade alltså bifallit utskottets\n hemställan.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_6-block_10,Text,294,1672,522,94,"Punkten C)\nUtskottets hemställan bifölls.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_7-block_11,Text,294,1833,562,93,"Statsutskottets utlåtande nr 141\nUtskottets hemställan bifölls.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_8-block_12,Text,582,2029,57,33,"8 3\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_8-block_13,Text,292,2090,515,36,"Föredrogos vart efter annat\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_8-block_14,Text,248,2143,720,169,"bevillningsutskottets memorial nr 66,\nangående uppskov med behandlingen av\nvissa till bevillningsutskottet hänvisade\närenden;\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_8-block_15,Text,290,2330,560,37,"första lagutskottets utlåtanden:\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_8-block_16,Text,245,2375,720,170,"nr 45, i anledning av väckta motioner\nom lagstiftning i syfte att möjliggöra\nutnyttjande av byggnad på annans mark\nsåsom säkerhet för kredit,\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--25#1-128-cblock_9-block_17,Text,712,177,587,38,"Måndagen den 29 maj 1961 em.\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--8#1-18-cblock_0-block_0,Text,238,124,218,33,"18 Nr 8\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--8#1-18-cblock_1-block_1,Text,695,135,564,38,"Tisdagen den 28 februari 1961\n""
",0,0,1
https://betalab.kb.se/prot-1961--ak--8#1-18-cblock_2-block_2,Text,235,203,1085,53,"Interpellation ang. en central registrering av narkotikarecept\n""
",0,0,1
